MatchID,TeamID,OriginPlayerID,DestinationPlayerID,MatchPeriod,EventTime,EventType,EventSubType,EventOrigin_x,EventOrigin_y,EventDestination_x,EventDestination_y
1,Opponent1,Opponent1_F5,,2H,2607.479837,Duel,Ground attacking duel,63,6,70,8
1,Huskies,Huskies_M3,,2H,2607.479837,Duel,Ground defending duel,37,94,30,92
1,Opponent1,Opponent1_F5,,2H,2609.070358,Others on the ball,Acceleration,70,8,82,13
1,Opponent1,Opponent1_F5,,2H,2610.97893,Duel,Ground attacking duel,82,13,94,15
1,Huskies,Huskies_D1,,2H,2610.97893,Duel,Ground defending duel,18,87,6,85
1,Huskies,Huskies_D1,,2H,2613.056054,Duel,Ground attacking duel,6,85,0,100
1,Opponent1,Opponent1_M2,,2H,2636.873597,Free Kick,Corner,100,0,100,100
1,Huskies,Huskies_G1,,2H,2638.245223,Goalkeeper leaving line,Goalkeeper leaving line,0,0,0,100
1,Opponent1,Opponent1_D3,,2H,2639.450946,Duel,Air duel,99,49,99,48
1,Huskies,Huskies_G1,,2H,2639.450946,Duel,Air duel,1,51,1,52
1,Opponent1,Opponent1_D3,,2H,2641.048137,Duel,Air duel,99,48,89,49
1,Huskies,Huskies_M1,,2H,2641.450287,Pass,High pass,11,51,39,37
1,Opponent1,Opponent1_D1,,2H,2644.368396,Others on the ball,Clearance,61,63,72,100
1,Huskies,Huskies_D4,,2H,2674.698962,Free Kick,Throw in,29,0,56,4
1,Huskies,Huskies_F1,,2H,2676.136595,Pass,Head pass,56,4,66,17
1,Opponent1,Opponent1_D3,Opponent1_F3,2H,2677.025196,Pass,Head pass,34,83,56,85
1,Opponent1,Opponent1_F3,,2H,2679.015265,Duel,Air duel,56,85,56,83
1,Huskies,Huskies_M4,,2H,2679.015265,Duel,Air duel,44,15,44,17
1,Opponent1,Opponent1_F3,,2H,2680.410672,Duel,Air duel,56,83,56,67
1,Huskies,Huskies_M3,,2H,2680.410672,Duel,Air duel,44,17,44,33
1,Opponent1,Opponent1_M1,,2H,2680.86842,Pass,High pass,56,67,68,68
1,Huskies,Huskies_D1,,2H,2682.669283,Others on the ball,Clearance,32,32,46,0
1,Opponent1,Opponent1_D2,,2H,2699.645574,Free Kick,Throw in,59,100,72,64
1,Opponent1,Opponent1_F5,,2H,2701.227105,Pass,Head pass,72,64,79,54
1,Huskies,Huskies_D1,,2H,2702.645309,Pass,Head pass,21,46,11,57
1,Opponent1,Opponent1_F4,,2H,2708.91259,Duel,Air duel,87,38,89,43
1,Huskies,Huskies_D1,,2H,2708.91259,Pass,Head pass,11,57,13,62
1,Opponent1,Opponent1_D1,,2H,2712.326585,Duel,Ground attacking duel,81,8,97,12
1,Huskies,Huskies_D5,,2H,2712.326585,Duel,Ground defending duel,19,92,3,88
1,Opponent1,Opponent1_D1,,2H,2715.076237,Pass,Cross,97,12,100,100
1,Huskies,Huskies_D5,,2H,2717.826354,Others on the ball,Touch,3,89,10,100
1,Opponent1,Opponent1_D1,,2H,2719.345096,Others on the ball,Touch,96,6,90,0
1,Huskies,Huskies_D5,,2H,2734.032125,Free Kick,Throw in,11,100,28,95
1,Opponent1,Opponent1_D1,,2H,2736.478767,Pass,Head pass,72,5,74,17
1,Huskies,Huskies_M1,,2H,2737.009921,Others on the ball,Clearance,26,83,58,100
1,Opponent1,Opponent1_D3,,2H,2744.94024,Free Kick,Throw in,30,0,74,7
1,Opponent1,Opponent1_F5,,2H,2748.306893,Duel,Ground attacking duel,74,7,65,0
1,Huskies,Huskies_D5,,2H,2748.306893,Duel,Ground defending duel,26,93,35,100
1,Opponent1,Opponent1_D1,,2H,2762.896226,Free Kick,Throw in,65,0,83,11
1,Opponent1,Opponent1_F4,Opponent1_F5,2H,2764.056502,Pass,Head pass,83,11,92,11
1,Opponent1,Opponent1_F5,,2H,2766.024018,Pass,Cross,92,11,97,49
1,Huskies,Huskies_D3,,2H,2768.018455,Pass,Head pass,3,51,16,94
1,Opponent1,Opponent1_D1,Opponent1_F4,2H,2770.159385,Pass,Cross,84,6,87,41
1,Opponent1,Opponent1_F4,,2H,2773.091306,Duel,Air duel,87,41,86,30
1,Huskies,Huskies_D3,,2H,2773.091306,Duel,Air duel,13,59,14,70
1,Opponent1,Opponent1_M3,Opponent1_M1,2H,2774.864546,Pass,Simple pass,86,30,79,34
1,Opponent1,Opponent1_M1,,2H,2776.698426,Duel,Ground attacking duel,79,34,70,53
1,Huskies,Huskies_F2,,2H,2776.698426,Duel,Ground defending duel,21,66,30,47
1,Huskies,Huskies_D3,Huskies_M5,2H,2779.151338,Pass,Simple pass,30,47,38,34
1,Huskies,Huskies_M5,Huskies_F2,2H,2782.117478,Pass,Simple pass,38,34,47,86
1,Huskies,Huskies_F2,,2H,2785.046955,Pass,Simple pass,47,86,88,74
1,Opponent1,Opponent1_D4,,2H,2790.688955,Duel,Ground defending duel,12,26,5,27
1,Huskies,Huskies_M5,,2H,2790.688955,Duel,Ground attacking duel,88,74,95,73
1,Huskies,Huskies_M5,,2H,2793.213559,Pass,Cross,95,73,0,0
1,Opponent1,Opponent1_D4,,2H,2795.516264,Others on the ball,Touch,5,24,15,29
1,Opponent1,Opponent1_M3,Opponent1_F4,2H,2798.008146,Pass,High pass,15,29,52,40
1,Opponent1,Opponent1_F4,,2H,2799.752861,Duel,Air duel,52,40,33,36
1,Huskies,Huskies_D1,,2H,2799.752861,Duel,Air duel,48,60,67,64
1,Opponent1,Opponent1_D1,,2H,2803.498178,Duel,Ground defending duel,33,36,34,34
1,Huskies,Huskies_F2,,2H,2803.498178,Duel,Ground attacking duel,67,64,66,66
1,Opponent1,Opponent1_D1,,2H,2805.610116,Foul,Foul,34,34,33,36
1,Huskies,Huskies_M3,,2H,2823.952259,Free Kick,Free Kick,73,64,74,61
1,Huskies,Huskies_F2,Huskies_M5,2H,2825.780227,Pass,High pass,74,61,98,72
1,Huskies,Huskies_M5,,2H,2828.747282,Pass,Cross,98,72,92,65
1,Opponent1,Opponent1_D4,,2H,2830.614301,Others on the ball,Clearance,8,35,12,7
1,Huskies,Huskies_M5,Huskies_F2,2H,2836.145109,Pass,Simple pass,88,93,79,91
1,Huskies,Huskies_F2,Huskies_M1,2H,2841.121956,Pass,Simple pass,79,91,84,86
1,Huskies,Huskies_M1,Huskies_M5,2H,2842.836213,Pass,Simple pass,84,86,85,95
1,Huskies,Huskies_M5,,2H,2844.285112,Pass,Simple pass,85,95,79,90
1,Opponent1,Opponent1_M3,,2H,2846.119948,Duel,Ground defending duel,21,10,28,14
1,Huskies,Huskies_M1,,2H,2846.119948,Duel,Ground attacking duel,79,90,72,86
1,Opponent1,Opponent1_F5,,2H,2849.080244,Others on the ball,Touch,28,14,62,57
1,Opponent1,Opponent1_F5,Opponent1_M2,2H,2853.861735,Pass,Simple pass,62,57,62,57
1,Opponent1,Opponent1_M2,,2H,2854.923401,Others on the ball,Acceleration,62,57,77,35
1,Opponent1,Opponent1_M2,,2H,2857.883487,Shot,Shot,77,35,100,100
1,Huskies,Huskies_G1,,2H,2860.152182,Save attempt,Save attempt,0,0,23,65
1,Opponent1,Opponent1_M2,,2H,2882.97762,Free Kick,Corner,100,100,100,100
1,Huskies,Huskies_G1,,2H,2884.930884,Goalkeeper leaving line,Goalkeeper leaving line,0,0,0,0
1,Opponent1,Opponent1_D3,,2H,2886.147897,Duel,Air duel,96,51,96,49
1,Huskies,Huskies_G1,,2H,2886.147897,Duel,Air duel,4,49,4,51
1,Opponent1,Opponent1_D3,,2H,2887.380078,Duel,Air duel,96,49,89,53
1,Huskies,Huskies_F1,,2H,2887.380078,Duel,Air duel,4,51,11,47
1,Opponent1,Opponent1_M3,,2H,2887.534336,Duel,Ground loose ball duel,89,53,71,64
1,Huskies,Huskies_M5,,2H,2887.534336,Duel,Ground loose ball duel,11,47,29,36
1,Opponent1,Opponent1_M1,,2H,2891.023764,Duel,Ground loose ball duel,71,64,72,62
1,Huskies,Huskies_M1,,2H,2891.023764,Duel,Ground loose ball duel,29,36,28,38
1,Opponent1,Opponent1_M1,,2H,2894.702719,Foul,Foul,72,62,71,64
1,Huskies,Huskies_G1,,2H,2934.944737,Free Kick,Free Kick,21,38,83,0
1,Opponent1,Opponent1_D2,,2H,2946.886247,Free Kick,Throw in,23,100,100,100
2,Opponent2,Opponent2_F1,Opponent2_M1,1H,1.695556,Pass,Simple pass,49,48,43,51
2,Opponent2,Opponent2_M1,Opponent2_D1,1H,4.861993,Pass,High pass,43,51,78,80
2,Opponent2,Opponent2_D1,Opponent2_F2,1H,7.12717,Pass,Simple pass,78,80,83,77
2,Opponent2,Opponent2_F2,,1H,7.9086,Others on the ball,Touch,83,77,99,72
2,Huskies,Huskies_G1,,1H,34.287353,Free Kick,Goal kick,100,100,67,52
2,Opponent2,Opponent2_D2,Opponent2_F1,1H,37.255054,Pass,Head pass,33,48,61,60
2,Opponent2,Opponent2_F1,,1H,39.007527,Duel,Air duel,61,60,40,66
2,Huskies,Huskies_D2,,1H,39.654436,Duel,Air duel,39,40,60,34
2,Opponent2,Opponent2_M2,,1H,40.506435,Pass,Simple pass,40,66,59,64
2,Huskies,Huskies_D2,,1H,41.590602,Duel,Ground defending duel,41,36,43,26
2,Opponent2,Opponent2_F1,,1H,42.108959,Duel,Ground attacking duel,59,64,57,74
2,Huskies,Huskies_F2,Huskies_D4,1H,43.463685,Pass,Simple pass,43,26,41,8
2,Huskies,Huskies_D4,,1H,44.853893,Pass,Simple pass,41,8,37,9
2,Opponent2,Opponent2_F1,,1H,48.012651,Duel,Ground attacking duel,63,91,69,95
2,Huskies,Huskies_F2,,1H,48.31908,Duel,Ground defending duel,37,9,31,5
2,Opponent2,Opponent2_F1,,1H,48.787199,Duel,Ground loose ball duel,69,95,67,100
2,Huskies,Huskies_D4,,1H,49.889537,Duel,Ground loose ball duel,31,5,33,0
2,Huskies,Huskies_D4,,1H,62.241745,Free Kick,Throw in,33,0,41,11
2,Opponent2,Opponent2_D1,,1H,63.598747,Duel,Air duel,59,89,62,92
2,Huskies,Huskies_F2,,1H,63.984911,Duel,Air duel,41,11,38,8
2,Opponent2,Opponent2_F1,,1H,65.138006,Duel,Ground defending duel,62,92,57,92
2,Huskies,Huskies_M3,,1H,65.341348,Duel,Ground attacking duel,38,8,43,8
2,Opponent2,Opponent2_M2,,1H,66.884272,Others on the ball,Touch,57,92,67,93
2,Opponent2,Opponent2_F1,Opponent2_F2,1H,68.094679,Pass,Simple pass,67,93,9,10
2,Opponent2,Opponent2_F2,,1H,69.455099,Duel,Ground attacking duel,9,10,12,11
2,Huskies,Huskies_D4,,1H,75.963763,Duel,Ground defending duel,88,89,9,21
2,Opponent2,Opponent2_F1,Opponent2_M2,1H,76.259135,Pass,Simple pass,91,79,88,71
2,Opponent2,Opponent2_M2,Opponent2_D1,1H,77.117155,Pass,Simple pass,88,71,88,84
2,Opponent2,Opponent2_D1,Opponent2_M2,1H,78.296032,Pass,Simple pass,88,84,73,79
2,Opponent2,Opponent2_M2,Opponent2_D2,1H,81.261926,Pass,Simple pass,73,79,75,30
2,Opponent2,Opponent2_D2,,1H,86.453915,Shot,Shot,75,30,0,0
2,Huskies,Huskies_G1,,1H,88.381867,Save attempt,Save attempt,100,100,25,70
2,Huskies,Huskies_G1,Huskies_D1,1H,96.644054,Pass,Hand pass,12,53,28,99
2,Huskies,Huskies_D1,,1H,99.313324,Pass,Launch,28,99,61,89
2,Opponent2,Opponent2_D2,,1H,102.255541,Others on the ball,Touch,39,11,33,1
2,Huskies,Huskies_F1,,1H,105.535779,Others on the ball,Acceleration,67,99,95,96
2,Huskies,Huskies_F1,,1H,109.530962,Pass,Cross,95,96,100,100
2,Opponent2,Opponent2_D2,,1H,110.688584,Others on the ball,Touch,8,15,8,0
2,Huskies,Huskies_F1,,1H,112.952123,Others on the ball,Touch,95,93,92,100
2,Opponent2,Opponent2_M3,,1H,129.017358,Free Kick,Throw in,22,0,34,5
2,Huskies,Huskies_D1,,1H,130.013367,Duel,Ground loose ball duel,66,95,73,100
2,Opponent2,Opponent2_F1,,1H,130.434393,Duel,Ground loose ball duel,34,5,27,0
2,Opponent2,Opponent2_M3,,1H,138.271529,Free Kick,Throw in,27,0,6,8
2,Opponent2,Opponent2_D2,Opponent2_G1,1H,141.13452,Pass,Simple pass,6,8,10,51
2,Opponent2,Opponent2_G1,Opponent2_D3,1H,145.446691,Pass,Simple pass,10,51,26,64
2,Opponent2,Opponent2_D3,Opponent2_D2,1H,150.321506,Pass,Simple pass,26,64,39,28
2,Opponent2,Opponent2_D2,Opponent2_D3,1H,160.530699,Pass,Simple pass,39,28,31,48
2,Opponent2,Opponent2_D3,Opponent2_D2,1H,162.63175,Pass,Simple pass,31,48,44,26
2,Opponent2,Opponent2_D2,Opponent2_M4,1H,165.754164,Pass,Simple pass,44,26,55,2
2,Opponent2,Opponent2_M4,,1H,169.560925,Pass,High pass,55,2,76,24
2,Huskies,Huskies_D2,,1H,171.905575,Pass,Head pass,24,76,37,84
2,Opponent2,Opponent2_M3,,1H,172.920631,Others on the ball,Touch,63,16,62,13
2,Huskies,Huskies_M1,Huskies_D6,1H,173.929738,Pass,Simple pass,38,87,27,93
2,Huskies,Huskies_D6,Huskies_F1,1H,176.436821,Pass,High pass,27,93,83,79
2,Huskies,Huskies_F1,,1H,181.174985,Shot,Shot,83,79,100,100
2,Opponent2,Opponent2_G1,,1H,204.308681,Free Kick,Goal kick,0,0,27,18
2,Opponent2,Opponent2_D2,Opponent2_F1,1H,208.430173,Pass,Simple pass,27,18,45,25
2,Opponent2,Opponent2_F1,Opponent2_D2,1H,208.817667,Pass,Simple pass,45,25,35,18
2,Opponent2,Opponent2_D2,Opponent2_M1,1H,211.483873,Pass,Simple pass,35,18,32,27
2,Opponent2,Opponent2_M1,Opponent2_D2,1H,212.771903,Pass,Simple pass,32,27,60,19
2,Opponent2,Opponent2_D2,,1H,217.116428,Pass,Smart pass,60,19,76,29
2,Huskies,Huskies_D2,,1H,219.432333,Others on the ball,Clearance,24,71,42,93
2,Opponent2,Opponent2_M3,Opponent2_D2,1H,221.338154,Pass,Simple pass,58,7,38,22
2,Opponent2,Opponent2_D2,Opponent2_D3,1H,224.717935,Pass,Simple pass,38,22,34,35
2,Opponent2,Opponent2_D3,Opponent2_D2,1H,226.442154,Pass,Simple pass,34,35,40,19
2,Opponent2,Opponent2_D2,Opponent2_F1,1H,227.699963,Pass,Simple pass,40,19,59,35
2,Opponent2,Opponent2_F1,Opponent2_D2,1H,229.445266,Pass,Simple pass,59,35,50,21
2,Opponent2,Opponent2_D2,Opponent2_M4,1H,230.493411,Pass,Simple pass,50,21,64,19
2,Opponent2,Opponent2_M4,,1H,233.510337,Pass,High pass,64,19,72,100
2,Huskies,Huskies_D4,,1H,247.720745,Free Kick,Throw in,29,0,41,11
2,Huskies,Huskies_F2,Huskies_D4,1H,249.373849,Pass,Simple pass,41,11,36,5
2,Huskies,Huskies_D4,,1H,250.353932,Pass,Simple pass,36,5,34,6
2,Opponent2,Opponent2_M2,,1H,251.78661,Duel,Ground attacking duel,66,94,63,94
2,Huskies,Huskies_D4,,1H,252.134015,Duel,Ground defending duel,34,6,37,6
2,Opponent2,Opponent2_M2,Opponent2_F1,1H,253.814696,Pass,Simple pass,63,94,61,81
2,Opponent2,Opponent2_F1,Opponent2_D1,1H,254.721827,Pass,Simple pass,61,81,58,83
2,Opponent2,Opponent2_D1,Opponent2_D4,1H,256.440901,Pass,Simple pass,58,83,32,76
2,Opponent2,Opponent2_D4,Opponent2_D2,1H,258.063485,Pass,Simple pass,32,76,39,26
2,Opponent2,Opponent2_D2,,1H,263.060719,Others on the ball,Touch,39,26,62,18
2,Opponent2,Opponent2_D2,Opponent2_F2,1H,264.847271,Pass,Simple pass,62,18,73,25
2,Opponent2,Opponent2_F2,,1H,267.561258,Others on the ball,Touch,73,25,10,2
2,Huskies,Huskies_D1,,1H,268.970179,Duel,Ground defending duel,90,98,14,84
2,Opponent2,Opponent2_F2,Opponent2_M3,1H,270.547544,Pass,Simple pass,86,16,86,26
2,Opponent2,Opponent2_M3,,1H,270.55419,Others on the ball,Touch,86,26,78,35
2,Huskies,Huskies_D2,,1H,271.676343,Others on the ball,Touch,14,56,22,58
2,Opponent2,Opponent2_M3,,1H,273.041206,Others on the ball,Touch,78,35,78,42
2,Opponent2,Opponent2_M2,,1H,273.30863,Duel,Ground loose ball duel,78,42,76,28
2,Huskies,Huskies_D2,,1H,273.722546,Duel,Ground loose ball duel,22,58,24,72
2,Opponent2,Opponent2_M2,,1H,275.016906,Duel,Ground attacking duel,76,28,76,25
2,Huskies,Huskies_M1,,1H,275.481753,Duel,Ground defending duel,24,72,24,75
2,Opponent2,Opponent2_M2,,1H,276.779313,Duel,Ground loose ball duel,76,25,73,23
2,Huskies,Huskies_M4,,1H,276.93924,Duel,Ground loose ball duel,24,75,27,77
2,Opponent2,Opponent2_M2,,1H,278.562672,Duel,Ground attacking duel,73,23,71,26
2,Huskies,Huskies_M1,,1H,278.844426,Duel,Ground defending duel,27,77,29,74
2,Huskies,Huskies_M1,,1H,280.46353,Foul,Foul,29,74,27,77
2,Opponent2,Opponent2_M4,,1H,331.501032,Free Kick,Free kick cross,73,21,91,39
2,Huskies,Huskies_F2,,1H,332.090054,Others on the ball,Touch,9,61,100,100
2,Huskies,Huskies_G1,,1H,334.114117,Save attempt,Reflexes,100,100,27,79
2,Huskies,Huskies_G1,,1H,355.142403,Pass,Launch,18,54,69,85
2,Opponent2,Opponent2_D2,,1H,357.649816,Duel,Air duel,31,15,25,0
2,Huskies,Huskies_D6,,1H,357.813543,Duel,Air duel,69,85,75,100
2,Huskies,Huskies_D6,,1H,371.43973,Free Kick,Throw in,75,100,94,97
2,Huskies,Huskies_F1,,1H,375.219996,Duel,Ground attacking duel,94,97,85,95
2,Opponent2,Opponent2_M4,,1H,375.325481,Duel,Ground defending duel,6,3,15,5
2,Opponent2,Opponent2_M4,Opponent2_M1,1H,376.110583,Pass,Simple pass,15,5,18,23
2,Opponent2,Opponent2_M1,Opponent2_F2,1H,379.868556,Pass,Simple pass,18,23,52,45
2,Opponent2,Opponent2_F2,,1H,382.8139,Others on the ball,Touch,52,45,61,59
2,Opponent2,Opponent2_F2,,1H,385.092101,Pass,Simple pass,61,59,8,7
2,Huskies,Huskies_M3,,1H,385.926166,Duel,Ground defending duel,92,93,34,23
2,Opponent2,Opponent2_D1,,1H,388.818865,Pass,Smart pass,66,77,0,0
2,Huskies,Huskies_M3,,1H,403.61566,Foul,Late card foul,31,43,100,100
2,Huskies,Huskies_G1,,1H,446.757825,Pass,Launch,16,42,69,100
2,Opponent2,Opponent2_M3,,1H,459.67797,Free Kick,Throw in,25,0,38,15
2,Opponent2,Opponent2_F1,Opponent2_M4,1H,461.002644,Pass,Simple pass,38,15,36,20
2,Opponent2,Opponent2_M4,Opponent2_D3,1H,463.067929,Pass,Simple pass,36,20,25,47
2,Opponent2,Opponent2_D3,Opponent2_D4,1H,465.724528,Pass,Simple pass,25,47,31,60
2,Opponent2,Opponent2_D4,Opponent2_D2,1H,470.017759,Pass,Simple pass,31,60,42,20
2,Opponent2,Opponent2_D2,,1H,473.034799,Others on the ball,Touch,42,20,62,19
2,Opponent2,Opponent2_D2,Opponent2_M3,1H,474.796274,Pass,Simple pass,62,19,75,4
2,Opponent2,Opponent2_M3,Opponent2_M4,1H,476.787422,Pass,Simple pass,75,4,77,13
2,Opponent2,Opponent2_M4,,1H,477.750656,Pass,Simple pass,77,13,90,4
2,Huskies,Huskies_D6,,1H,479.91807,Duel,Ground loose ball duel,10,96,0,100
2,Opponent2,Opponent2_M3,,1H,480.091074,Duel,Ground loose ball duel,90,4,100,0
2,Opponent2,Opponent2_M3,,1H,509.526225,Free Kick,Corner,100,0,91,70
2,Huskies,Huskies_D2,,1H,512.816317,Duel,Ground defending duel,9,30,11,35
2,Opponent2,Opponent2_F2,,1H,513.302191,Duel,Ground attacking duel,91,70,89,65
2,Opponent2,Opponent2_F2,,1H,514.063628,Shot,Shot,89,65,0,0
2,Huskies,Huskies_G1,,1H,529.725605,Free Kick,Goal kick,100,100,17,86
2,Huskies,Huskies_D1,Huskies_G1,1H,532.329688,Pass,Simple pass,17,86,9,49
2,Huskies,Huskies_G1,,1H,535.810869,Pass,Launch,9,49,60,25
2,Opponent2,Opponent2_D1,Opponent2_F2,1H,538.88638,Pass,Head pass,40,75,65,64
2,Opponent2,Opponent2_F2,,1H,539.706749,Duel,Air duel,65,64,61,34
2,Huskies,Huskies_D3,,1H,540.182952,Duel,Air duel,35,36,39,66
2,Huskies,Huskies_M1,Huskies_D6,1H,544.179035,Pass,Simple pass,39,66,46,93
2,Huskies,Huskies_D6,Huskies_F1,1H,545.570114,Pass,Simple pass,46,93,70,95
2,Huskies,Huskies_F1,,1H,548.601299,Duel,Ground attacking duel,70,95,69,100
2,Opponent2,Opponent2_D2,,1H,549.390254,Duel,Ground defending duel,30,5,31,0
2,Huskies,Huskies_D6,,1H,563.322485,Free Kick,Throw in,69,100,72,96
2,Huskies,Huskies_M4,Huskies_D6,1H,565.095671,Pass,Simple pass,72,96,71,97
2,Huskies,Huskies_D6,Huskies_F1,1H,566.409836,Pass,Simple pass,71,97,83,91
2,Huskies,Huskies_F1,,1H,567.459018,Offside,,83,91,100,100
2,Opponent2,Opponent2_D2,,1H,578.991497,Free Kick,Free Kick,23,19,24,57
2,Opponent2,Opponent2_D3,Opponent2_D4,1H,583.038508,Pass,Simple pass,24,57,26,81
2,Opponent2,Opponent2_D4,Opponent2_D3,1H,586.183471,Pass,Simple pass,26,81,25,62
2,Opponent2,Opponent2_D3,Opponent2_D2,1H,589.068375,Pass,Simple pass,25,62,36,23
2,Opponent2,Opponent2_D2,Opponent2_F1,1H,592.748717,Pass,Simple pass,36,23,61,24
2,Opponent2,Opponent2_F1,,1H,597.833814,Pass,Smart pass,61,24,83,57
2,Huskies,Huskies_D3,Huskies_M1,1H,598.635739,Pass,Simple pass,17,43,16,80
2,Huskies,Huskies_M1,Huskies_D1,1H,602.344822,Pass,Simple pass,16,80,18,69
2,Huskies,Huskies_D1,,1H,602.962998,Others on the ball,Touch,18,69,33,74
2,Huskies,Huskies_D1,,1H,606.008081,Pass,Simple pass,33,74,44,100
2,Opponent2,Opponent2_M3,,1H,619.86111,Free Kick,Throw in,46,0,54,16
2,Opponent2,Opponent2_M4,Opponent2_M3,1H,620.607021,Pass,Simple pass,54,16,41,7
2,Opponent2,Opponent2_M3,Opponent2_D2,1H,623.180096,Pass,Simple pass,41,7,29,20
2,Opponent2,Opponent2_D2,Opponent2_F1,1H,628.341401,Pass,Simple pass,29,20,60,21
2,Opponent2,Opponent2_F1,Opponent2_M4,1H,632.839931,Pass,Simple pass,60,21,74,7
2,Opponent2,Opponent2_M4,Opponent2_F1,1H,635.510446,Pass,Simple pass,74,7,81,7
2,Opponent2,Opponent2_F1,,1H,638.1731,Duel,Ground attacking duel,81,7,87,8
2,Huskies,Huskies_M1,,1H,638.358585,Duel,Ground defending duel,19,93,13,92
2,Opponent2,Opponent2_F1,,1H,639.81939,Pass,Simple pass,87,8,89,9
2,Huskies,Huskies_M1,,1H,641.450668,Others on the ball,Touch,11,91,6,61
2,Huskies,Huskies_D2,,1H,643.148814,Others on the ball,Clearance,6,61,31,71
2,Opponent2,Opponent2_D4,,1H,646.032383,Pass,Launch,69,29,86,39
2,Huskies,Huskies_D1,,1H,648.186,Duel,Ground loose ball duel,14,61,15,62
2,Opponent2,Opponent2_M2,,1H,648.231109,Duel,Ground loose ball duel,86,39,85,38
2,Huskies,Huskies_D1,,1H,649.338083,Pass,Head pass,15,62,31,50
2,Opponent2,Opponent2_M1,,1H,651.03913,Pass,Simple pass,69,50,85,64
2,Huskies,Huskies_D3,,1H,653.04533,Duel,Ground defending duel,15,36,9,35
2,Opponent2,Opponent2_F2,,1H,653.075074,Duel,Ground attacking duel,85,64,91,65
2,Opponent2,Opponent2_F2,,1H,653.920218,Shot,Shot,91,65,0,0
2,Huskies,Huskies_D3,,1H,656.118434,Others on the ball,Touch,11,34,0,40
2,Opponent2,Opponent2_M4,,1H,684.592408,Free Kick,Corner,100,100,88,33
2,Huskies,Huskies_D2,,1H,686.1277,Others on the ball,Clearance,12,67,27,59
2,Opponent2,Opponent2_F1,,1H,688.817788,Shot,Shot,73,41,0,0
2,Huskies,Huskies_G1,,1H,716.467866,Free Kick,Goal kick,100,100,65,86
2,Opponent2,Opponent2_M1,,1H,719.871665,Duel,Air duel,35,14,38,15
2,Huskies,Huskies_D6,,1H,720.41211,Duel,Air duel,65,86,62,85
2,Opponent2,Opponent2_M4,,1H,721.59039,Pass,Simple pass,38,15,59,7
2,Huskies,Huskies_D1,,1H,723.395193,Pass,Head pass,41,93,68,87
2,Opponent2,Opponent2_M1,,1H,725.091425,Duel,Ground loose ball duel,32,13,3,2
2,Huskies,Huskies_F1,,1H,725.147437,Duel,Ground loose ball duel,68,87,97,98
2,Opponent2,Opponent2_D2,,1H,727.071622,Duel,Air duel,3,2,26,6
2,Opponent2,Opponent2_M3,,1H,728.636833,Pass,High pass,26,6,76,4
2,Huskies,Huskies_G1,,1H,734.791761,Pass,Simple pass,24,96,42,100
2,Opponent2,Opponent2_M3,,1H,751.176945,Free Kick,Throw in,67,0,70,25
2,Opponent2,Opponent2_F2,,1H,753.480084,Duel,Ground attacking duel,70,25,72,32
2,Huskies,Huskies_D1,,1H,753.941008,Duel,Ground defending duel,30,75,28,68
2,Huskies,Huskies_M1,Huskies_M3,1H,755.451091,Pass,Simple pass,28,68,29,50
2,Huskies,Huskies_M3,Huskies_D4,1H,758.410154,Pass,Simple pass,29,50,25,32
2,Huskies,Huskies_D4,Huskies_G1,1H,760.148237,Pass,Simple pass,25,32,11,35
2,Huskies,Huskies_G1,,1H,763.806597,Pass,Launch,11,35,57,31
2,Opponent2,Opponent2_D4,,1H,766.665901,Duel,Air duel,43,69,64,66
2,Huskies,Huskies_F2,,1H,766.822782,Duel,Air duel,57,31,36,34
2,Huskies,Huskies_M3,,1H,767.942944,Pass,Launch,36,34,66,54
2,Opponent2,Opponent2_D2,,1H,769.95737,Pass,Head pass,34,46,65,85
2,Huskies,Huskies_D4,Huskies_M3,1H,773.177129,Pass,Head pass,35,15,46,29
2,Huskies,Huskies_M3,Huskies_D4,1H,774.362212,Pass,Head pass,46,29,39,9
2,Huskies,Huskies_D4,Huskies_D3,1H,776.652316,Pass,Simple pass,39,9,27,7
2,Huskies,Huskies_D3,Huskies_G1,1H,781.62042,Pass,Simple pass,27,7,11,19
2,Huskies,Huskies_G1,,1H,786.038863,Pass,High pass,11,19,44,12
2,Opponent2,Opponent2_D1,,1H,787.961473,Duel,Air duel,56,88,9,11
2,Huskies,Huskies_D4,,1H,788.442946,Duel,Air duel,44,12,91,89
2,Opponent2,Opponent2_F1,,1H,789.139569,Duel,Ground loose ball duel,9,11,67,92
2,Huskies,Huskies_D3,Huskies_F2,1H,789.801191,Pass,Launch,33,8,67,7
2,Huskies,Huskies_F2,,1H,791.883376,Duel,Ground loose ball duel,67,7,70,14
2,Opponent2,Opponent2_D4,,1H,792.19424,Duel,Ground loose ball duel,33,93,30,86
2,Opponent2,Opponent2_D4,,1H,793.210998,Pass,Head pass,30,86,63,88
2,Huskies,Huskies_D3,,1H,794.51256,Duel,Ground loose ball duel,37,12,39,12
2,Opponent2,Opponent2_F1,,1H,794.558321,Duel,Ground loose ball duel,63,88,61,88
2,Huskies,Huskies_D3,,1H,795.678664,Pass,Head pass,39,12,67,24
2,Opponent2,Opponent2_M1,,1H,796.716219,Pass,Head pass,33,76,68,63
2,Huskies,Huskies_D2,Huskies_M1,1H,798.499849,Pass,Head pass,32,37,43,33
